learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,prediction error (average),true changes,delay detection (average),true changes detected,input values,model training instances,model serialized size (bytes)
4440.0,27.203125,0.0,4440.0,3576.0,0.0,0.11948649852926162,1.0,365.0,1.0,1.0,4440.0,0.0
4450.0,27.234375,0.0,4450.0,3586.0,0.0,0.11921868559236692,1.0,365.0,1.0,1.0,4450.0,0.0
4460.0,27.28125,0.0,4460.0,3596.0,0.0,0.11895207146586878,1.0,365.0,1.0,1.0,4460.0,0.0
4470.0,27.328125,0.0,4470.0,3606.0,0.0,0.1186866481172332,1.0,365.0,1.0,1.0,4470.0,0.0
4480.0,27.375,0.0,4480.0,3616.0,0.0,0.11842240758552425,1.0,365.0,1.0,1.0,4480.0,0.0
4490.0,27.421875,0.0,4490.0,3626.0,0.0,0.11815934198060814,1.0,365.0,1.0,1.0,4490.0,0.0
4500.0,27.46875,0.0,4500.0,3636.0,0.0,0.11789744348236816,1.0,365.0,1.0,1.0,4500.0,0.0
4510.0,27.515625,0.0,4510.0,3646.0,0.0,0.11763670433992969,1.0,365.0,1.0,1.0,4510.0,0.0
4520.0,27.546875,0.0,4520.0,3656.0,0.0,0.11737711687089579,1.0,365.0,1.0,1.0,4520.0,0.0
4530.0,27.9375,0.0,4530.0,3666.0,0.0,0.11711867346059258,1.0,365.0,1.0,1.0,4530.0,0.0
4540.0,27.984375,0.0,4540.0,3676.0,0.0,0.1168613665613249,1.0,365.0,1.0,1.0,4540.0,0.0
4550.0,28.03125,0.0,4550.0,3686.0,0.0,0.11660518869164149,1.0,365.0,1.0,1.0,4550.0,0.0
4560.0,28.0625,0.0,4560.0,3696.0,0.0,0.11635013243561013,1.0,365.0,1.0,1.0,4560.0,0.0
4570.0,28.109375,0.0,4570.0,3706.0,0.0,0.11609619044210195,1.0,365.0,1.0,1.0,4570.0,0.0
4580.0,28.15625,0.0,4580.0,3716.0,0.0,0.11584335542408508,1.0,365.0,1.0,1.0,4580.0,0.0
4590.0,28.203125,0.0,4590.0,3726.0,0.0,0.11559162015792804,1.0,365.0,1.0,1.0,4590.0,0.0
4600.0,28.25,0.0,4600.0,3736.0,0.0,0.11534097748271148,1.0,365.0,1.0,1.0,4600.0,0.0
4610.0,28.296875,0.0,4610.0,3746.0,0.0,0.11509142029954944,1.0,365.0,1.0,1.0,4610.0,0.0
4620.0,28.34375,0.0,4620.0,3756.0,0.0,0.11484294157091904,1.0,365.0,1.0,1.0,4620.0,0.0
4630.0,28.375,0.0,4630.0,3766.0,0.0,0.11459553431999896,1.0,365.0,1.0,1.0,4630.0,0.0
4640.0,28.421875,0.0,4640.0,3776.0,0.0,0.1143491916300166,1.0,365.0,1.0,1.0,4640.0,0.0
4650.0,28.46875,0.0,4650.0,3786.0,0.0,0.1141039066436034,1.0,365.0,1.0,1.0,4650.0,0.0
4660.0,28.515625,0.0,4660.0,3796.0,0.0,0.11385967256215863,1.0,365.0,1.0,1.0,4660.0,0.0
4670.0,28.5625,0.0,4670.0,3806.0,0.0,0.11361648264522124,1.0,365.0,1.0,1.0,4670.0,0.0
4680.0,28.609375,0.0,4680.0,3816.0,0.0,0.11337433020984972,1.0,365.0,1.0,1.0,4680.0,0.0
4690.0,28.640625,0.0,4690.0,3826.0,0.0,0.11313320863001003,1.0,365.0,1.0,1.0,4690.0,0.0
4700.0,28.6875,0.0,4700.0,3836.0,0.0,0.11289311133597119,1.0,365.0,1.0,1.0,4700.0,0.0
4710.0,28.734375,0.0,4710.0,3846.0,0.0,0.11265403181370856,1.0,365.0,1.0,1.0,4710.0,0.0
4720.0,28.78125,0.0,4720.0,3856.0,0.0,0.11241596360431484,1.0,365.0,1.0,1.0,4720.0,0.0
4730.0,28.8125,0.0,4730.0,3866.0,0.0,0.11217890030341829,1.0,365.0,1.0,1.0,4730.0,0.0
4740.0,28.859375,0.0,4740.0,3876.0,0.0,0.11194283556060848,1.0,365.0,1.0,1.0,4740.0,0.0
4750.0,28.890625,0.0,4750.0,3886.0,0.0,0.11170776307886927,1.0,365.0,1.0,1.0,4750.0,0.0
4760.0,29.25,0.0,4760.0,3896.0,0.0,0.11147367661401882,1.0,365.0,1.0,1.0,4760.0,0.0
4770.0,29.296875,0.0,4770.0,3906.0,0.0,0.11124056997415671,1.0,365.0,1.0,1.0,4770.0,0.0
4780.0,29.34375,0.0,4780.0,3916.0,0.0,0.11100843701911799,1.0,365.0,1.0,1.0,4780.0,0.0
4790.0,29.390625,0.0,4790.0,3926.0,0.0,0.11077727165993394,1.0,365.0,1.0,1.0,4790.0,0.0
4800.0,29.4375,0.0,4800.0,3936.0,0.0,0.11054706785829987,1.0,365.0,1.0,1.0,4800.0,0.0
4810.0,29.484375,0.0,4810.0,3946.0,0.0,0.11031781962604903,1.0,365.0,1.0,1.0,4810.0,0.0
4820.0,29.53125,0.0,4820.0,3956.0,0.0,0.11008952102463361,1.0,365.0,1.0,1.0,4820.0,0.0
4830.0,29.578125,0.0,4830.0,3966.0,0.0,0.10986216616461175,1.0,365.0,1.0,1.0,4830.0,0.0
4840.0,29.625,0.0,4840.0,3976.0,0.0,0.10963574920514119,1.0,365.0,1.0,1.0,4840.0,0.0
4850.0,29.671875,0.0,4850.0,3986.0,0.0,0.10941026435347904,1.0,365.0,1.0,1.0,4850.0,0.0
4860.0,29.71875,0.0,4860.0,3996.0,0.0,0.10918570586448757,1.0,365.0,1.0,1.0,4860.0,0.0
4870.0,29.75,0.0,4870.0,4006.0,0.0,0.1089620680401465,1.0,365.0,1.0,1.0,4870.0,0.0
4880.0,29.8125,0.0,4880.0,4016.0,0.0,0.10873934522907072,1.0,365.0,1.0,1.0,4880.0,0.0
4890.0,29.84375,0.0,4890.0,4026.0,0.0,0.10851753182603445,1.0,365.0,1.0,1.0,4890.0,0.0
4900.0,29.890625,0.0,4900.0,4036.0,0.0,0.10829662227150084,1.0,365.0,1.0,1.0,4900.0,0.0
4910.0,29.9375,0.0,4910.0,4046.0,0.0,0.10807661105115755,1.0,365.0,1.0,1.0,4910.0,0.0
4920.0,29.984375,0.0,4920.0,4056.0,0.0,0.10785749269545766,1.0,365.0,1.0,1.0,4920.0,0.0
4930.0,30.03125,0.0,4930.0,4066.0,0.0,0.1076392617791666,1.0,365.0,1.0,1.0,4930.0,0.0
4940.0,30.0625,0.0,4940.0,4076.0,0.0,0.10742191292091426,1.0,365.0,1.0,1.0,4940.0,0.0
4950.0,30.109375,0.0,4950.0,4086.0,0.0,0.1072054407827526,1.0,365.0,1.0,1.0,4950.0,0.0
4960.0,30.15625,0.0,4960.0,4096.0,0.0,0.10698984006971869,1.0,365.0,1.0,1.0,4960.0,0.0
4970.0,30.203125,0.0,4970.0,4106.0,0.0,0.10677510552940264,1.0,365.0,1.0,1.0,4970.0,0.0
4980.0,30.25,0.0,4980.0,4116.0,0.0,0.10656123195152145,1.0,365.0,1.0,1.0,4980.0,0.0
4990.0,30.765625,0.0,4990.0,4126.0,0.0,0.10634821416749728,1.0,365.0,1.0,1.0,4990.0,0.0
5000.0,30.8125,0.0,5000.0,4136.0,0.0,0.10613604705004114,1.0,365.0,1.0,1.0,5000.0,0.0
